datetime_key, date_key, hour_key, season_key, weather_key, holiday_flag, workingday_flag, temperature, feeling_temp, humidity, windspeed, casual, registered, total_count
  2011110519, 20111105,       19,          4,           1,            0,               0,        0.34,       0.3636,     0.53,    0.0   ,     45,        159,         204
  2011110520, 20111105,       20,          4,           1,            0,               0,        0.32,       0.3485,     0.66,    0.0   ,     29,        136,         165
  2011110521, 20111105,       21,          4,           1,            0,               0,        0.32,       0.3485,     0.66,    0.0   ,     19,         99,         118
  2011110522, 20111105,       22,          4,           1,            0,               0,        0.3 ,       0.3333,     0.65,    0.0   ,     10,         72,          82
  2011110523, 20111105,       23,          4,           1,            0,               0,        0.28,       0.3182,     0.7 ,    0.0   ,      4,         81,          85
  2011110600, 20111106,        0,          4,           1,            0,               0,        0.28,       0.3182,     0.75,    0.0   ,     10,         65,          75
  2011110601, 20111106,        1,          4,           1,            0,               0,        0.26,       0.303 ,     0.81,    0.0   ,     11,        104,         115
  2011110602, 20111106,        2,          4,           1,            0,               0,        0.26,       0.303 ,     0.81,    0.0   ,      6,         23,          29
  2011110603, 20111106,        3,          4,           1,            0,               0,        0.24,       0.2879,     0.87,    0.0   ,      5,          4,           9
  2011110604, 20111106,        4,          4,           1,            0,               0,        0.24,       0.2879,     0.87,    0.0   ,      0,          6,           6
  2011110605, 20111106,        5,          4,           1,            0,               0,        0.24,       0.2424,     0.87,    0.1343,      0,          5,           5
  2011110606, 20111106,        6,          4,           1,            0,               0,        0.26,       0.2879,     0.81,    0.0896,      5,         11,          16
  2011110607, 20111106,        7,          4,           1,            0,               0,        0.26,       0.2727,     0.87,    0.1045,      4,         24,          28
  2011110608, 20111106,        8,          4,           2,            0,               0,        0.28,       0.303 ,     0.87,    0.0896,     19,         71,          90
  2011110609, 20111106,        9,          4,           2,            0,               0,        0.3 ,       0.3182,     0.75,    0.0896,     36,        134,         170
  2011110610, 20111106,       10,          4,           1,            0,               0,        0.36,       0.3636,     0.66,    0.0896,     76,        186,         262
  2011110611, 20111106,       11,          4,           1,            0,               0,        0.42,       0.4242,     0.58,    0.0896,    104,        216,         320
  2011110612, 20111106,       12,          4,           1,            0,               0,        0.44,       0.4394,     0.54,    0.0   ,    120,        226,         346
  2011110613, 20111106,       13,          4,           1,            0,               0,        0.46,       0.4545,     0.51,    0.1642,    105,        209,         314
  2011110614, 20111106,       14,          4,           1,            0,               0,        0.46,       0.4545,     0.55,    0.194 ,    101,        219,         320
  2011110615, 20111106,       15,          4,           1,            0,               0,        0.48,       0.4697,     0.51,    0.194 ,     96,        210,         306
  2011110616, 20111106,       16,          4,           1,            0,               0,        0.46,       0.4545,     0.55,    0.2239,     84,        263,         347
  2011110617, 20111106,       17,          4,           1,            0,               0,        0.44,       0.4394,     0.62,    0.1642,     71,        185,         256
  2011110618, 20111106,       18,          4,           1,            0,               0,        0.42,       0.4242,     0.71,    0.1045,     39,        146,         185
  2011110619, 20111106,       19,          4,           1,            0,               0,        0.38,       0.3939,     0.76,    0.194 ,     21,        130,         151
  2011110620, 20111106,       20,          4,           1,            0,               0,        0.36,       0.3636,     0.81,    0.1045,     16,        100,         116
  2011110621, 20111106,       21,          4,           1,            0,               0,        0.36,       0.3636,     0.81,    0.0896,     11,         77,          88
  2011110622, 20111106,       22,          4,           1,            0,               0,        0.36,       0.3788,     0.87,    0.0   ,      5,         40,          45
  2011110623, 20111106,       23,          4,           1,            0,               0,        0.34,       0.3485,     0.87,    0.0896,      7,         43,          50
  2011110700, 20111107,        0,          4,           1,            0,               1,        0.34,       0.3636,     0.87,    0.0   ,      1,         14,          15
  2011110701, 20111107,        1,          4,           1,            0,               1,        0.34,       0.3636,     0.87,    0.0   ,      2,          6,           8
  2011110702, 20111107,        2,          4,           1,            0,               1,        0.32,       0.3485,     0.93,    0.0   ,      0,          2,           2
  2011110703, 20111107,        3,          4,           1,            0,               1,        0.32,       0.3485,     0.93,    0.0   ,      0,          3,           3
  2011110704, 20111107,        4,          4,           1,            0,               1,        0.32,       0.3485,     0.93,    0.0   ,      2,          4,           6
  2011110705, 20111107,        5,          4,           1,            0,               1,        0.3 ,       0.3333,     0.93,    0.0   ,      1,         25,          26
  2011110706, 20111107,        6,          4,           2,            0,               1,        0.28,       0.3182,     0.93,    0.0   ,      2,         97,          99
  2011110707, 20111107,        7,          4,           2,            0,               1,        0.28,       0.3182,     0.93,    0.0   ,      6,        305,         311
  2011110708, 20111107,        8,          4,           2,            0,               1,        0.3 ,       0.3182,     1.0 ,    0.0896,     13,        397,         410
  2011110709, 20111107,        9,          4,           2,            0,               1,        0.34,       0.3333,     1.0 ,    0.1343,     18,        156,         174
  2011110710, 20111107,       10,          4,           1,            0,               1,        0.36,       0.3485,     0.93,    0.1343,     28,         95,         123
  2011110711, 20111107,       11,          4,           1,            0,               1,        0.42,       0.4242,     0.77,    0.1045,     28,        100,         128
  2011110712, 20111107,       12,          4,           1,            0,               1,        0.46,       0.4545,     0.67,    0.0   ,     21,        158,         179
  2011110713, 20111107,       13,          4,           1,            0,               1,        0.54,       0.5152,     0.49,    0.0896,     32,        157,         189
  2011110714, 20111107,       14,          4,           1,            0,               1,        0.56,       0.5303,     0.37,    0.1642,     30,        115,         145
  2011110715, 20111107,       15,          4,           1,            0,               1,        0.56,       0.5303,     0.37,    0.1045,     38,        132,         170
  2011110716, 20111107,       16,          4,           1,            0,               1,        0.52,       0.5   ,     0.45,    0.0   ,     40,        255,         295
  2011110717, 20111107,       17,          4,           1,            0,               1,        0.5 ,       0.4848,     0.45,    0.1642,     39,        489,         528
  2011110718, 20111107,       18,          4,           1,            0,               1,        0.46,       0.4545,     0.59,    0.1045,     18,        407,         425
  2011110719, 20111107,       19,          4,           1,            0,               1,        0.46,       0.4545,     0.59,    0.0   ,     20,        280,         300
  2011110720, 20111107,       20,          4,           1,            0,               1,        0.4 ,       0.4091,     0.71,    0.0   ,     17,        187,         204
  2011110721, 20111107,       21,          4,           1,            0,               1,        0.38,       0.3939,     0.82,    0.1045,     10,        129,         139
  2011110722, 20111107,       22,          4,           1,            0,               1,        0.36,       0.3636,     0.81,    0.0896,      6,        102,         108
  2011110723, 20111107,       23,          4,           1,            0,               1,        0.36,       0.3636,     0.87,    0.0896,      1,         47,          48
  2011110800, 20111108,        0,          4,           1,            0,               1,        0.34,       0.3485,     0.87,    0.0896,      0,         18,          18
  2011110801, 20111108,        1,          4,           1,            0,               1,        0.32,       0.3333,     0.93,    0.1045,      3,          8,          11
  2011110802, 20111108,        2,          4,           1,            0,               1,        0.32,       0.3485,     0.87,    0.0   ,      0,          1,           1
  2011110803, 20111108,        3,          4,           1,            0,               1,        0.32,       0.3485,     0.87,    0.0   ,      0,          3,           3
  2011110804, 20111108,        4,          4,           1,            0,               1,        0.3 ,       0.3333,     0.87,    0.0   ,      0,          4,           4
  2011110805, 20111108,        5,          4,           1,            0,               1,        0.3 ,       0.3182,     0.87,    0.0896,      1,         17,          18
  2011110806, 20111108,        6,          4,           1,            0,               1,        0.3 ,       0.3333,     0.87,    0.0   ,      3,         96,          99
  2011110807, 20111108,        7,          4,           1,            0,               1,        0.3 ,       0.3182,     0.87,    0.1045,      7,        316,         323
  2011110808, 20111108,        8,          4,           1,            0,               1,        0.32,       0.3333,     0.93,    0.1045,     11,        455,         466
  2011110809, 20111108,        9,          4,           1,            0,               1,        0.36,       0.3788,     0.87,    0.0   ,     14,        177,         191
  2011110810, 20111108,       10,          4,           1,            0,               1,        0.42,       0.4242,     0.71,    0.0896,     25,        104,         129
  2011110811, 20111108,       11,          4,           1,            0,               1,        0.46,       0.4545,     0.63,    0.1343,     21,        126,         147
  2011110812, 20111108,       12,          4,           1,            0,               1,        0.52,       0.5   ,     0.52,    0.1343,     28,        175,         203
  2011110813, 20111108,       13,          4,           1,            0,               1,        0.54,       0.5152,     0.49,    0.1642,     31,        165,         196
  2011110814, 20111108,       14,          4,           1,            0,               1,        0.56,       0.5303,     0.46,    0.1045,     32,        129,         161
  2011110815, 20111108,       15,          4,           1,            0,               1,        0.58,       0.5455,     0.46,    0.1045,     33,        155,         188
  2011110816, 20111108,       16,          4,           1,            0,               1,        0.56,       0.5303,     0.46,    0.1343,     39,        250,         289
  2011110817, 20111108,       17,          4,           1,            0,               1,        0.52,       0.5   ,     0.43,    0.1642,     40,        459,         499
  2011110818, 20111108,       18,          4,           1,            0,               1,        0.48,       0.4697,     0.55,    0.1343,     30,        432,         462
  2011110819, 20111108,       19,          4,           1,            0,               1,        0.46,       0.4545,     0.59,    0.0   ,     14,        264,         278
  2011110820, 20111108,       20,          4,           1,            0,               1,        0.4 ,       0.4091,     0.76,    0.0   ,     12,        169,         181
  2011110821, 20111108,       21,          4,           1,            0,               1,        0.4 ,       0.4091,     0.76,    0.0   ,     16,        166,         182
  2011110822, 20111108,       22,          4,           1,            0,               1,        0.36,       0.3788,     0.87,    0.0   ,     13,         95,         108
  2011110823, 20111108,       23,          4,           1,            0,               1,        0.36,       0.3788,     0.81,    0.0   ,      3,         45,          48
  2011110900, 20111109,        0,          4,           1,            0,               1,        0.36,       0.3788,     0.87,    0.0   ,      0,         13,          13
  2011110901, 20111109,        1,          4,           1,            0,               1,        0.34,       0.3636,     0.87,    0.0   ,      0,         10,          10
  2011110902, 20111109,        2,          4,           1,            0,               1,        0.32,       0.3485,     0.93,    0.0   ,      0,          5,           5
  2011110903, 20111109,        3,          4,           1,            0,               1,        0.32,       0.3485,     0.93,    0.0   ,      0,          4,           4
  2011110904, 20111109,        4,          4,           1,            0,               1,        0.32,       0.3485,     0.87,    0.0   ,      0,          4,           4
  2011110905, 20111109,        5,          4,           1,            0,               1,        0.3 ,       0.3333,     0.87,    0.0   ,      0,         28,          28
  2011110906, 20111109,        6,          4,           1,            0,               1,        0.3 ,       0.3333,     0.87,    0.0   ,      0,         98,          98
  2011110907, 20111109,        7,          4,           1,            0,               1,        0.3 ,       0.3333,     0.87,    0.0   ,      0,        300,         300
  2011110908, 20111109,        8,          4,           1,            0,               1,        0.32,       0.3485,     0.93,    0.0   ,     19,        437,         456
  2011110909, 20111109,        9,          4,           1,            0,               1,        0.34,       0.3636,     0.93,    0.0   ,     22,        197,         219
  2011110910, 20111109,       10,          4,           1,            0,               1,        0.4 ,       0.4091,     0.76,    0.1045,     16,         89,         105
  2011110911, 20111109,       11,          4,           1,            0,               1,        0.46,       0.4545,     0.67,    0.1642,     21,        131,         152
  2011110912, 20111109,       12,          4,           1,            0,               1,        0.5 ,       0.4848,     0.51,    0.1642,     24,        156,         180
  2011110913, 20111109,       13,          4,           1,            0,               1,        0.5 ,       0.4848,     0.51,    0.1642,     31,        136,         167
  2011110914, 20111109,       14,          4,           1,            0,               1,        0.52,       0.5   ,     0.48,    0.1642,     26,        153,         179
  2011110915, 20111109,       15,          4,           1,            0,               1,        0.52,       0.5   ,     0.45,    0.2239,     21,        130,         151
  2011110916, 20111109,       16,          4,           1,            0,               1,        0.52,       0.5   ,     0.48,    0.194 ,     24,        257,         281
  2011110917, 20111109,       17,          4,           1,            0,               1,        0.46,       0.4545,     0.63,    0.1045,     27,        458,         485
  2011110918, 20111109,       18,          4,           1,            0,               1,        0.44,       0.4394,     0.67,    0.1045,     21,        387,         408
  2011110919, 20111109,       19,          4,           1,            0,               1,        0.44,       0.4394,     0.72,    0.1045,     12,        292,         304
  2011110920, 20111109,       20,          4,           1,            0,               1,        0.44,       0.4394,     0.77,    0.0   ,     18,        201,         219
  2011110921, 20111109,       21,          4,           1,            0,               1,        0.4 ,       0.4091,     0.87,    0.0   ,      9,        152,         161
  2011110922, 20111109,       22,          4,           1,            0,               1,        0.4 ,       0.4091,     0.87,    0.0   ,      9,        105,         114
  2011110923, 20111109,       23,          4,           1,            0,               1,        0.38,       0.3939,     0.87,    0.0   ,      5,         61,          66
  2011111000, 20111110,        0,          4,           1,            0,               1,        0.4 ,       0.4091,     0.87,    0.0   ,      0,         24,          24
  2011111001, 20111110,        1,          4,           2,            0,               1,        0.4 ,       0.4091,     0.87,    0.0   ,      1,         10,          11
  2011111002, 20111110,        2,          4,           2,            0,               1,        0.38,       0.3939,     0.94,    0.0   ,      0,          5,           5
  2011111003, 20111110,        3,          4,           1,            0,               1,        0.38,       0.3939,     0.94,    0.0896,      0,         11,          11
  2011111004, 20111110,        4,          4,           1,            0,               1,        0.38,       0.3939,     0.94,    0.0896,      1,          2,           3
  2011111005, 20111110,        5,          4,           2,            0,               1,        0.36,       0.3485,     1.0 ,    0.1343,      1,         22,          23
  2011111006, 20111110,        6,          4,           2,            0,               1,        0.36,       0.3485,     1.0 ,    0.1343,      4,        110,         114
  2011111007, 20111110,        7,          4,           2,            0,               1,        0.38,       0.3939,     0.94,    0.1642,      6,        266,         272
  2011111008, 20111110,        8,          4,           2,            0,               1,        0.4 ,       0.4091,     0.94,    0.0896,     18,        418,         436
  2011111009, 20111110,        9,          4,           2,            0,               1,        0.42,       0.4242,     0.94,    0.1045,     23,        188,         211
  2011111010, 20111110,       10,          4,           2,            0,               1,        0.44,       0.4394,     0.88,    0.2239,     17,        100,         117
  2011111011, 20111110,       11,          4,           2,            0,               1,        0.46,       0.4545,     0.67,    0.3881,      9,         99,         108
  2011111012, 20111110,       12,          4,           2,            0,               1,        0.42,       0.4242,     0.67,    0.3582,     18,        149,         167
  2011111013, 20111110,       13,          4,           3,            0,               1,        0.36,       0.3333,     0.81,    0.3582,      9,         87,          96
  2011111014, 20111110,       14,          4,           3,            0,               1,        0.36,       0.3333,     0.87,    0.2836,      6,         58,          64
  2011111015, 20111110,       15,          4,           3,            0,               1,        0.36,       0.3333,     0.81,    0.2985,      5,         57,          62
  2011111016, 20111110,       16,          4,           3,            0,               1,        0.36,       0.3485,     0.81,    0.2239,      6,         67,          73
  2011111017, 20111110,       17,          4,           3,            0,               1,        0.36,       0.3485,     0.81,    0.2239,      9,        168,         177
  2011111018, 20111110,       18,          4,           2,            0,               1,        0.36,       0.3485,     0.81,    0.1642,     10,        263,         273
  2011111019, 20111110,       19,          4,           2,            0,               1,        0.36,       0.3485,     0.71,    0.2239,     19,        192,         211
  2011111020, 20111110,       20,          4,           2,            0,               1,        0.36,       0.3333,     0.62,    0.2836,      8,        160,         168
  2011111021, 20111110,       21,          4,           1,            0,               1,        0.36,       0.3333,     0.57,    0.2537,      6,        130,         136
  2011111022, 20111110,       22,          4,           1,            0,               1,        0.36,       0.3333,     0.53,    0.2836,      5,         84,          89
  2011111023, 20111110,       23,          4,           2,            0,               1,        0.34,       0.3333,     0.57,    0.1642,      9,         73,          82
  2011111100, 20111111,        0,          4,           1,            1,               0,        0.34,       0.3182,     0.53,    0.2537,     10,         56,          66
  2011111101, 20111111,        1,          4,           1,            1,               0,        0.32,       0.303 ,     0.57,    0.3284,      3,         16,          19
  2011111102, 20111111,        2,          4,           1,            1,               0,        0.32,       0.2879,     0.57,    0.2836,      1,         10,          11
  2011111103, 20111111,        3,          4,           1,            1,               0,        0.3 ,       0.2879,     0.61,    0.194 ,      0,          6,           6
  2011111104, 20111111,        4,          4,           1,            1,               0,        0.3 ,       0.2879,     0.61,    0.194 ,      0,          8,           8
  2011111105, 20111111,        5,          4,           1,            1,               0,        0.3 ,       0.2879,     0.49,    0.2537,      0,         13,          13
  2011111106, 20111111,        6,          4,           1,            1,               0,        0.28,       0.2576,     0.45,    0.3284,      0,         46,          46
  2011111107, 20111111,        7,          4,           1,            1,               0,        0.28,       0.2727,     0.45,    0.2537,      5,        116,         121
  2011111108, 20111111,        8,          4,           1,            1,               0,        0.3 ,       0.2727,     0.42,    0.3582,      9,        249,         258
  2011111109, 20111111,        9,          4,           1,            1,               0,        0.32,       0.2879,     0.45,    0.4478,     15,        186,         201
  2011111110, 20111111,       10,          4,           1,            1,               0,        0.32,       0.2727,     0.42,    0.5522,     38,        162,         200
  2011111111, 20111111,       11,          4,           1,            1,               0,        0.34,       0.2879,     0.42,    0.4925,     20,        150,         170
  2011111112, 20111111,       12,          4,           1,            1,               0,        0.34,       0.2879,     0.42,    0.4627,     41,        198,         239
  2011111113, 20111111,       13,          4,           1,            1,               0,        0.38,       0.3939,     0.37,    0.5522,     57,        179,         236
  2011111114, 20111111,       14,          4,           1,            1,               0,        0.38,       0.3939,     0.37,    0.4627,     64,        183,         247
  2011111115, 20111111,       15,          4,           1,            1,               0,        0.36,       0.3333,     0.37,    0.4179,     29,        187,         216
  2011111116, 20111111,       16,          4,           1,            1,               0,        0.36,       0.3333,     0.34,    0.3284,     49,        189,         238
  2011111117, 20111111,       17,          4,           1,            1,               0,        0.34,       0.303 ,     0.39,    0.3284,     24,        286,         310
  2011111118, 20111111,       18,          4,           1,            1,               0,        0.34,       0.3182,     0.39,    0.2537,     23,        185,         208
  2011111119, 20111111,       19,          4,           1,            1,               0,        0.32,       0.3182,     0.39,    0.1642,     17,        182,         199
  2011111120, 20111111,       20,          4,           1,            1,               0,        0.32,       0.3182,     0.39,    0.194 ,     12,         97,         109
  2011111121, 20111111,       21,          4,           1,            1,               0,        0.3 ,       0.303 ,     0.45,    0.1642,      4,         79,          83
  2011111122, 20111111,       22,          4,           1,            1,               0,        0.32,       0.3182,     0.39,    0.194 ,     13,         78,          91
  2011111123, 20111111,       23,          4,           1,            1,               0,        0.3 ,       0.3182,     0.45,    0.0896,      6,         67,          73
  2011111200, 20111112,        0,          4,           1,            0,               0,        0.24,       0.2424,     0.6 ,    0.1343,     12,         52,          64
  2011111201, 20111112,        1,          4,           1,            0,               0,        0.24,       0.2424,     0.6 ,    0.1343,      9,         45,          54
  2011111202, 20111112,        2,          4,           1,            0,               0,        0.24,       0.2576,     0.65,    0.0896,      7,         39,          46
  2011111203, 20111112,        3,          4,           1,            0,               0,        0.24,       0.2424,     0.7 ,    0.1343,      4,         13,          17
  2011111204, 20111112,        4,          4,           1,            0,               0,        0.2 ,       0.2121,     0.8 ,    0.1343,      0,          7,           7
  2011111205, 20111112,        5,          4,           1,            0,               0,        0.22,       0.2576,     0.75,    0.0896,      1,          3,           4
  2011111206, 20111112,        6,          4,           1,            0,               0,        0.22,       0.2273,     0.75,    0.1642,      0,          7,           7
  2011111207, 20111112,        7,          4,           1,            0,               0,        0.22,       0.2273,     0.75,    0.194 ,      3,         24,          27
  2011111208, 20111112,        8,          4,           1,            0,               0,        0.26,       0.2576,     0.7 ,    0.194 ,     14,         87,         101
  2011111209, 20111112,        9,          4,           1,            0,               0,        0.3 ,       0.303 ,     0.61,    0.1642,     18,        142,         160
  2011111210, 20111112,       10,          4,           1,            0,               0,        0.34,       0.3182,     0.61,    0.2836,     62,        170,         232
  2011111211, 20111112,       11,          4,           1,            0,               0,        0.38,       0.3939,     0.54,    0.2836,    102,        213,         315
  2011111212, 20111112,       12,          4,           1,            0,               0,        0.44,       0.4394,     0.44,    0.2836,    142,        224,         366
  2011111213, 20111112,       13,          4,           1,            0,               0,        0.48,       0.4697,     0.36,    0.2836,    128,        225,         353
  2011111214, 20111112,       14,          4,           1,            0,               0,        0.5 ,       0.4848,     0.36,    0.2985,    191,        244,         435
  2011111215, 20111112,       15,          4,           1,            0,               0,        0.52,       0.5   ,     0.29,    0.2836,    165,        221,         386
  2011111216, 20111112,       16,          4,           1,            0,               0,        0.52,       0.5   ,     0.32,    0.2537,    137,        224,         361
  2011111217, 20111112,       17,          4,           1,            0,               0,        0.5 ,       0.4848,     0.34,    0.2537,     92,        193,         285
  2011111218, 20111112,       18,          4,           1,            0,               0,        0.42,       0.4242,     0.58,    0.194 ,     53,        150,         203
  2011111219, 20111112,       19,          4,           1,            0,               0,        0.42,       0.4242,     0.5 ,    0.2537,     32,        139,         171
  2011111220, 20111112,       20,          4,           1,            0,               0,        0.42,       0.4242,     0.5 ,    0.2836,     31,        101,         132
  2011111221, 20111112,       21,          4,           1,            0,               0,        0.42,       0.4242,     0.47,    0.2836,     19,        103,         122
  2011111222, 20111112,       22,          4,           1,            0,               0,        0.42,       0.4242,     0.47,    0.2537,     30,         88,         118
  2011111223, 20111112,       23,          4,           1,            0,               0,        0.4 ,       0.4091,     0.58,    0.1642,     23,         78,         101
  2011111300, 20111113,        0,          4,           2,            0,               0,        0.4 ,       0.4091,     0.58,    0.194 ,     12,         61,          73
  2011111301, 20111113,        1,          4,           2,            0,               0,        0.36,       0.3485,     0.66,    0.194 ,     13,         58,          71
  2011111302, 20111113,        2,          4,           1,            0,               0,        0.36,       0.3636,     0.57,    0.1045,      9,         48,          57
  2011111303, 20111113,        3,          4,           2,            0,               0,        0.36,       0.3485,     0.62,    0.1343,      8,         20,          28
  2011111304, 20111113,        4,          4,           2,            0,               0,        0.36,       0.3485,     0.62,    0.1343,      1,          5,           6
  2011111305, 20111113,        5,          4,           1,            0,               0,        0.34,       0.3333,     0.61,    0.1642,      2,          3,           5
  2011111306, 20111113,        6,          4,           1,            0,               0,        0.34,       0.3333,     0.66,    0.1343,      5,         18,          23
  2011111307, 20111113,        7,          4,           1,            0,               0,        0.34,       0.3182,     0.66,    0.2239,     13,         30,          43
  2011111308, 20111113,        8,          4,           1,            0,               0,        0.34,       0.3485,     0.66,    0.0896,     24,         55,          79
  2011111309, 20111113,        9,          4,           1,            0,               0,        0.4 ,       0.4091,     0.54,    0.2836,     38,         97,         135
  2011111310, 20111113,       10,          4,           1,            0,               0,        0.44,       0.4394,     0.44,    0.3284,     63,        178,         241
  2011111311, 20111113,       11,          4,           1,            0,               0,        0.46,       0.4545,     0.4 ,    0.4179,    108,        187,         295
  2011111312, 20111113,       12,          4,           2,            0,               0,        0.52,       0.5   ,     0.29,    0.4179,    112,        242,         354
  2011111313, 20111113,       13,          4,           2,            0,               0,        0.52,       0.5   ,     0.29,    0.4179,    105,        234,         339
  2011111314, 20111113,       14,          4,           2,            0,               0,        0.54,       0.5152,     0.28,    0.4925,    108,        263,         371
  2011111315, 20111113,       15,          4,           2,            0,               0,        0.5 ,       0.4848,     0.42,    0.3284,     89,        221,         310
  2011111316, 20111113,       16,          4,           2,            0,               0,        0.54,       0.5152,     0.28,    0.3881,     93,        226,         319
  2011111317, 20111113,       17,          4,           1,            0,               0,        0.52,       0.5   ,     0.27,    0.3284,     44,        187,         231
  2011111318, 20111113,       18,          4,           1,            0,               0,        0.52,       0.5   ,     0.27,    0.3284,     35,        155,         190
  2011111319, 20111113,       19,          4,           1,            0,               0,        0.5 ,       0.4848,     0.29,    0.3582,     36,        121,         157
  2011111320, 20111113,       20,          4,           1,            0,               0,        0.5 ,       0.4848,     0.31,    0.3582,     24,        115,         139
  2011111321, 20111113,       21,          4,           1,            0,               0,        0.48,       0.4697,     0.36,    0.2537,     19,         76,          95
  2011111322, 20111113,       22,          4,           1,            0,               0,        0.48,       0.4697,     0.41,    0.3881,     25,         64,          89
  2011111323, 20111113,       23,          4,           1,            0,               0,        0.46,       0.4545,     0.51,    0.2985,     18,         49,          67
  2011111400, 20111114,        0,          4,           1,            0,               1,        0.46,       0.4545,     0.59,    0.2836,      8,         22,          30
  2011111401, 20111114,        1,          4,           1,            0,               1,        0.46,       0.4545,     0.63,    0.2985,      5,          6,          11
  2011111402, 20111114,        2,          4,           1,            0,               1,        0.46,       0.4545,     0.63,    0.3582,      7,         10,          17
  2011111403, 20111114,        3,          4,           1,            0,               1,        0.44,       0.4394,     0.67,    0.2836,      4,          3,           7
  2011111404, 20111114,        4,          4,           1,            0,               1,        0.44,       0.4394,     0.67,    0.2239,      0,          5,           5
  2011111405, 20111114,        5,          4,           2,            0,               1,        0.44,       0.4394,     0.67,    0.2537,      0,         19,          19
  2011111406, 20111114,        6,          4,           2,            0,               1,        0.44,       0.4394,     0.72,    0.2239,     10,        104,         114
  2011111407, 20111114,        7,          4,           1,            0,               1,        0.44,       0.4394,     0.72,    0.2537,     11,        311,         322
  2011111408, 20111114,        8,          4,           2,            0,               1,        0.46,       0.4545,     0.67,    0.194 ,     27,        425,         452
  2011111409, 20111114,        9,          4,           2,            0,               1,        0.48,       0.4697,     0.67,    0.3284,     29,        204,         233
  2011111410, 20111114,       10,          4,           2,            0,               1,        0.5 ,       0.4848,     0.63,    0.2836,     26,         85,         111
  2011111411, 20111114,       11,          4,           2,            0,               1,        0.54,       0.5152,     0.6 ,    0.2836,     22,        106,         128
  2011111412, 20111114,       12,          4,           1,            0,               1,        0.56,       0.5303,     0.56,    0.2985,     36,        166,         202
  2011111413, 20111114,       13,          4,           1,            0,               1,        0.6 ,       0.6212,     0.49,    0.3881,     50,        153,         203
  2011111414, 20111114,       14,          4,           1,            0,               1,        0.62,       0.6212,     0.46,    0.4478,     47,        138,         185
  2011111415, 20111114,       15,          4,           1,            0,               1,        0.64,       0.6212,     0.44,    0.3284,     53,        142,         195
  2011111416, 20111114,       16,          4,           1,            0,               1,        0.62,       0.6212,     0.46,    0.4179,     51,        264,         315
  2011111417, 20111114,       17,          4,           1,            0,               1,        0.62,       0.6212,     0.46,    0.2537,     55,        464,         519
  2011111418, 20111114,       18,          4,           1,            0,               1,        0.56,       0.5303,     0.56,    0.2836,     29,        460,         489
  2011111419, 20111114,       19,          4,           1,            0,               1,        0.6 ,       0.6212,     0.53,    0.2985,     28,        274,         302
  2011111420, 20111114,       20,          4,           1,            0,               1,        0.6 ,       0.6212,     0.53,    0.3582,     30,        210,         240
  2011111421, 20111114,       21,          4,           1,            0,               1,        0.6 ,       0.6212,     0.53,    0.3582,     37,        176,         213
  2011111422, 20111114,       22,          4,           1,            0,               1,        0.58,       0.5455,     0.56,    0.3582,     17,         96,         113
  2011111423, 20111114,       23,          4,           1,            0,               1,        0.56,       0.5303,     0.64,    0.2985,     13,         48,          61
  2011111500, 20111115,        0,          4,           1,            0,               1,        0.56,       0.5303,     0.64,    0.3582,      7,         15,          22
  2011111501, 20111115,        1,          4,           1,            0,               1,        0.56,       0.5303,     0.6 ,    0.2985,      5,          5,          10
  2011111502, 20111115,        2,          4,           1,            0,               1,        0.56,       0.5303,     0.64,    0.2537,      7,          8,          15
  2011111503, 20111115,        3,          4,           2,            0,               1,        0.54,       0.5152,     0.68,    0.3284,      0,          4,           4
  2011111504, 20111115,        4,          4,           1,            0,               1,        0.56,       0.5303,     0.64,    0.2985,      1,          6,           7
  2011111505, 20111115,        5,          4,           1,            0,               1,        0.54,       0.5152,     0.68,    0.2836,      2,         26,          28
  2011111506, 20111115,        6,          4,           2,            0,               1,        0.56,       0.5303,     0.64,    0.0896,      4,        104,         108
  2011111507, 20111115,        7,          4,           2,            0,               1,        0.54,       0.5152,     0.68,    0.1642,     21,        298,         319
  2011111508, 20111115,        8,          4,           2,            0,               1,        0.54,       0.5152,     0.68,    0.1045,     27,        453,         480
  2011111509, 20111115,        9,          4,           2,            0,               1,        0.56,       0.5303,     0.64,    0.0896,     26,        174,         200
  2011111510, 20111115,       10,          4,           2,            0,               1,        0.56,       0.5303,     0.64,    0.2836,     23,        115,         138
  2011111511, 20111115,       11,          4,           2,            0,               1,        0.56,       0.5303,     0.64,    0.194 ,     18,        116,         134
  2011111512, 20111115,       12,          4,           2,            0,               1,        0.54,       0.5152,     0.68,    0.0   ,     28,        148,         176
  2011111513, 20111115,       13,          4,           3,            0,               1,        0.54,       0.5152,     0.6 ,    0.2239,     21,        132,         153
  2011111514, 20111115,       14,          4,           2,            0,               1,        0.54,       0.5152,     0.6 ,    0.2836,     27,        120,         147
  2011111515, 20111115,       15,          4,           2,            0,               1,        0.54,       0.5152,     0.6 ,    0.1343,     36,        155,         191
  2011111516, 20111115,       16,          4,           2,            0,               1,        0.52,       0.5   ,     0.68,    0.1343,     31,        240,         271
  2011111517, 20111115,       17,          4,           2,            0,               1,        0.5 ,       0.4848,     0.72,    0.194 ,     29,        422,         451
  2011111518, 20111115,       18,          4,           2,            0,               1,        0.5 ,       0.4848,     0.72,    0.2836,     27,        414,         441
